ID,Data Bytes
00000329,80 5F 00 00 00 28 00 00 
00000565,50 20 66 02 00 02 A5 65 
00000153,00 50 06 00 00 FF 00 80 
000001F8,03 00 00 00 FE FF 00 00 
000001F0,CF 40 C4 00 D1 00 C3 00 
000001F5,F4 86 0A 00 80 A1 6D 84 
00000316,41 00 59 22 00 00 00 00 
00000545,00 D3 EF 00 3B 00 00 58 
000001F0,CF 60 C4 00 D1 00 C4 00 
000001F8,02 00 00 00 FE FF 00 00 
00000329,80 5F 00 00 00 28 00 00 
00000565,50 20 66 02 00 02 A5 65 
00000153,00 50 06 00 00 FF 00 80 
000001F3,C0 8F 00 29 82 7B 00 00 
000001F5,F4 86 0A 00 80 B1 00 00 
000001F0,D0 00 C4 00 D0 00 C4 00 
00000316,41 00 C0 22 00 00 00 00 
00000545,00 D3 EF 00 3B 00 00 58 
00000329,C0 5F 00 00 00 28 00 00 
00000565,50 20 66 02 00 02 A7 65 
00000153,00 50 06 00 00 FF 00 80 
000001F3,C0 8F 00 27 C2 7C 00 00 
000001F8,02 00 00 00 FE FF 00 00 
000001F0,D0 20 C4 00 D0 00 C4 00 
000001F5,F4 86 0A 00 80 C1 34 81 
00000316,41 00 C0 22 00 00 00 00 
00000336,A5 36 FE 02 C8 1A 44 44 
00000545,00 D3 EF 00 3B 00 00 58 
00000153,00 58 06 00 00 FF 00 80 
000001F3,C0 8F 00 28 42 7C 00 00 
00000565,50 20 66 02 00 02 A7 65 
00000329,C0 5F 00 00 00 28 00 00 
000001F5,E6 86 54 00 80 D1 42 83 
00000153,00 58 06 00 00 FF 00 80 
000001F3,C0 8F 00 28 02 7B 00 00 
000001F8,02 00 00 00 FE FF 00 00 
00000336,A5 36 FE 02 C8 1A 3F 44 
00000545,00 3E F0 00 3B 00 00 58 
000001F0,D2 60 C4 00 D1 00 C5 00 
00000565,50 20 66 02 00 02 A8 65 
00000153,00 60 06 00 00 FF 00 80 
000001F3,C0 8F 00 27 82 7C 00 00 
000001F8,02 00 00 00 FE FF 00 00 
000001F5,E6 86 54 00 80 E1 B1 84 
000001F0,D2 00 C5 00 D2 00 C6 00 
00000316,41 00 40 23 00 00 00 00 
00000545,00 3E F0 00 3B 00 00 58 
00000565,50 20 66 02 00 02 A8 65 
00000153,00 60 06 00 00 FF 00 80 
000001F8,02 00 00 00 FE FF 00 00 
00000329,C0 5F 00 00 00 28 00 00 
000001F5,E6 86 54 00 80 F1 9D 05 
00000153,00 60 06 00 00 FF 00 80 
000001F3,C0 8F 00 26 42 7C 00 00 
00000329,C0 5F 00 00 00 28 00 00 
00000336,86 36 FE 02 D9 1A 63 44 
000001F0,D3 40 C6 00 D2 00 C6 00 
00000565,50 20 66 02 00 02 A8 65 
000001F5,E6 86 54 00 80 01 0E 81 
00000153,00 60 06 00 00 FF 00 80 
000001F3,C0 8F 00 26 82 7C 00 00 
000001F8,03 00 00 00 FE FF 00 00 
000001F0,D2 60 C8 00 D2 00 C6 00 
00000316,41 00 B9 23 00 00 00 00 
00000336,96 36 FE 02 D3 1A 53 44 
00000545,00 3E F0 00 3B 00 00 58 
00000565,50 20 66 02 00 02 A8 65 
00000329,C0 5F 00 00 00 28 00 00 
00000153,00 68 06 00 00 FF 00 80 
000001F8,03 00 00 00 FE FF 00 00 
000001F5,E6 86 54 00 80 11 06 83 
000001F0,D2 00 C8 00 D3 00 C7 00 
00000316,41 00 46 24 00 00 00 00 
00000336,96 36 FE 02 D7 1A 53 44 
000001F0,D3 20 C8 00 D3 00 C7 00 
000001F8,03 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 AA 65 
000001F5,E6 86 54 00 80 21 50 84 
00000329,11 5F 00 00 00 28 00 00 
00000153,00 68 06 00 00 FF 00 80 
000001F3,00 90 00 24 82 7C 00 00 
000001F8,03 00 00 00 FE FF 00 00 
000001F0,D2 40 C8 00 D2 00 C7 00 
00000316,41 00 46 24 00 00 00 00 
00000545,00 3E F0 00 3B 00 00 58 
00000565,50 20 66 02 00 02 AA 65 
00000329,11 5F 00 00 00 28 00 00 
000001F5,E6 86 54 00 80 31 00 00 
000001F0,D5 60 C9 00 D2 00 C7 00 
000001F8,03 00 00 00 FE FF 00 00 
00000153,00 68 06 00 00 FF 00 80 
00000316,41 00 C6 24 00 00 00 00 
00000336,FC 36 FE 02 E2 1A 44 44 
00000545,00 3E F0 00 3B 00 00 58 
00000153,00 68 06 00 00 FF 00 80 
000001F8,03 00 00 00 FE FF 00 00 
000001F5,E4 86 1E 00 80 41 FB 80 
00000329,11 5F 00 00 00 28 00 00 
00000153,00 60 06 00 00 FF 00 80 
000001F3,00 90 00 21 C2 7C 00 00 
00000316,41 00 C6 24 00 00 00 00 
00000336,F4 2B FE 02 3F 19 3F 44 
00000545,00 3E F0 00 3B 00 00 58 
000001F0,D5 20 CA 00 D1 00 C8 00 
000001F5,E4 86 1E 00 80 51 CA 82 
00000565,50 20 66 02 00 02 AA 65 
00000153,00 68 06 00 00 FF 00 80 
000001F3,C0 8F 00 21 C2 7B 00 00 
000001F8,03 00 00 00 FE FF 00 00 
000001F0,D6 40 CA 00 D2 00 C8 00 
00000316,41 00 40 25 00 00 00 00 
00000336,B8 2D FE 02 7A 19 2A 44 
000001F5,E4 86 1E 00 80 61 F1 83 
00000565,50 20 66 02 00 02 AC 65 
00000153,00 68 06 00 00 FF 00 80 
000001F8,04 00 00 00 FE FF 00 00 
00000329,11 5F 00 00 00 28 00 00 
00000316,41 00 40 25 00 00 00 00 
000001F0,D8 00 CA 00 D5 00 C7 00 
00000336,4A 2B FE 02 1D 19 20 44 
00000329,11 5F 00 00 00 28 00 00 
00000545,00 A9 F0 00 3B 00 00 58 
00000565,50 20 66 02 00 02 AC 65 
00000153,00 70 06 00 00 FF 00 80 
00000153,00 70 06 00 00 FF 00 80 
000001F3,C0 8F 00 21 02 7B 00 00 
000001F8,04 00 00 00 FE FF 00 00 
000001F0,D8 20 CA 00 D5 00 C8 00 
000001F5,D7 86 BA 01 80 81 E8 80 
00000329,62 5F 00 00 00 28 00 00 
00000545,00 A9 F0 00 3B 00 00 58 
00000316,41 00 40 25 00 00 00 00 
00000565,50 20 66 02 00 02 AC 65 
00000613,1E 57 1D 56 05 06 43 00 
000001F0,D9 40 CC 00 D4 00 C9 00 
000001F8,04 00 00 00 FE FF 00 00 
00000615,C0 00 00 0B 00 00 00 00 
000001F5,D5 86 6A 00 80 91 8F 82 
00000329,62 5F 00 00 00 28 00 00 
00000153,00 78 06 00 00 FF 00 80 
000001F3,C0 8F 00 1F 82 7A 00 00 
000001F8,03 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 AC 65 
00000316,41 00 40 25 00 00 00 00 
00000153,00 70 06 00 00 FF 00 80 
000001F3,00 90 00 1F C2 79 00 00 
000001F5,D5 86 6A 00 80 A1 9D 83 
0000061A,5A 1D 82 7E BF 06 02 82 
00000329,62 5F 00 00 00 28 00 00 
00000545,00 A9 F0 00 3B 00 00 58 
000001F0,D7 00 CC 00 D5 00 C8 00 
00000565,50 20 66 02 00 02 AC 65 
00000153,00 78 06 00 00 FF 00 80 
000001F3,00 90 00 1F 42 7A 00 00 
000001F8,03 00 00 00 FE FF 00 00 
000001F0,D6 20 CD 00 D6 00 C9 00 
000001F5,C7 86 D8 02 80 B1 00 00 
00000316,41 00 33 25 00 00 00 00 
00000336,A8 33 FE 02 67 1A F2 43 
00000545,00 A9 F0 00 3B 00 00 58 
00000153,00 80 06 00 00 FF 00 80 
00000565,50 20 66 02 00 02 AC 65 
00000329,62 5F 00 00 00 28 00 00 
000001F5,C7 86 D8 02 80 C1 FE 80 
00000153,00 80 06 00 00 FF 00 80 
000001F3,00 90 00 1F 02 7A 00 00 
00000316,41 00 26 25 00 00 00 00 
00000545,00 A9 F0 00 3B 00 00 58 
000001F0,D7 60 CD 00 D5 00 CB 00 
00000565,50 20 66 02 00 02 AC 65 
00000153,00 80 06 00 00 FF 00 80 
000001F3,00 90 00 1E C2 7A 00 00 
000001F8,05 00 00 00 FE FF 00 00 
000001F5,C5 86 6A 00 80 D1 CA 82 
000001F0,D7 00 CD 00 D4 00 CC 00 
00000316,41 00 26 25 00 00 00 00 
00000336,20 37 FE 02 EC 1A D3 43 
00000545,00 A9 F0 00 3B 00 00 58 
00000329,62 5F 00 00 00 28 00 00 
00000565,50 20 66 02 00 02 AC 65 
000001F0,D8 20 CD 00 D5 00 CE 00 
000001F8,05 00 00 00 FE FF 00 00 
00000153,00 88 06 00 00 FF 00 80 
000001F5,C5 86 6A 00 80 E1 E7 83 
00000316,41 00 59 25 00 00 00 00 
00000153,00 90 06 00 00 FF 00 80 
000001F8,04 00 00 00 FE FF 00 00 
00000545,00 14 F1 00 3B 00 00 58 
00000329,80 5F 00 00 00 28 00 00 
00000565,50 20 66 02 00 02 AC 65 
000001F5,B8 86 A4 02 80 F1 9D 05 
00000153,00 98 06 00 00 FF 00 80 
00000316,41 00 13 42 00 00 00 00 
00000545,00 A5 05 00 3B 00 00 56 
00000565,50 20 66 02 00 02 D4 66 
00000329,62 61 00 00 00 40 00 00 
000001F5,20 80 00 00 80 D1 00 00 
000001F3,80 81 00 1D 42 7F 00 00 
000001F8,0C 00 00 00 FE FF 00 00 
00000153,00 98 0B 00 00 FF 00 80 
00000316,41 00 13 42 00 00 00 00 
00000336,02 38 FE 02 45 1D 0C 4B 
00000545,00 A5 05 00 3B 00 00 56 
00000153,00 A0 0B 00 00 FF 00 80 
000001F8,0C 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 D4 66 
00000329,62 61 00 00 00 40 00 00 
00000153,00 A8 0B 00 00 FF 00 80 
000001F3,00 82 00 1D 42 7D 00 00 
00000329,62 61 00 00 00 40 00 00 
00000545,00 FB 05 00 3B 00 00 56 
000001F0,74 21 74 01 74 01 75 01 
000001F5,10 80 63 00 80 F1 9D 05 
00000565,50 20 66 02 00 02 D4 66 
00000153,00 A0 0B 00 00 FF 00 80 
000001F3,00 82 00 1D C2 7D 00 00 
000001F8,0A 00 00 00 FE FF 00 00 
000001F0,76 41 78 01 75 01 74 01 
00000316,41 00 40 42 00 00 00 00 
00000336,E9 37 FE 02 4A 1D 02 4B 
00000545,00 FB 05 00 3B 00 00 56 
000001F5,10 80 00 00 80 01 00 00 
00000329,62 61 00 00 00 40 00 00 
00000153,00 A8 0B 00 00 FF 00 80 
00000565,50 20 66 02 00 02 D4 66 
000001F0,7B 61 78 01 75 01 74 01 
00000316,41 00 59 42 00 00 00 00 
00000336,E9 37 FE 02 4A 1D F7 4A 
000001F3,80 81 00 1C 42 7F 00 00 
00000545,00 FB 05 00 3B 00 00 56 
000001F5,01 80 1B 03 80 11 3A 00 
00000565,50 20 66 02 00 02 D4 66 
00000329,80 61 00 00 00 40 00 00 
00000153,00 A0 0B 00 00 FF 00 80 
000001F3,80 81 00 1B C2 7F 00 00 
000001F8,0A 00 00 00 FE FF 00 00 
000001F0,7B 21 76 01 72 01 76 01 
000001F5,00 00 7F 00 80 21 2D 00 
00000545,00 FB 05 00 3B 00 00 56 
00000316,41 00 6C 42 00 00 00 00 
00000565,50 20 66 02 00 02 D5 66 
00000153,00 B0 0B 00 00 FF 00 80 
000001F3,00 82 00 1B C2 7F 00 00 
000001F8,0A 00 00 00 FE FF 00 00 
000001F0,7B 41 77 01 76 01 76 01 
000001F5,00 00 00 00 80 31 00 00 
00000316,41 00 86 42 00 00 00 00 
00000545,00 4F 06 00 3B 00 00 56 
00000329,80 61 00 00 00 40 00 00 
00000153,00 B0 0B 00 00 FF 00 80 
000001F8,09 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 D5 66 
000001F3,00 82 00 1D 02 7E 00 00 
00000153,00 B8 0B 00 00 FF 00 80 
000001F3,80 81 00 1C 82 7D 00 00 
000001F8,09 00 00 00 FE FF 00 00 
00000316,41 00 99 42 00 00 00 00 
00000336,E9 37 FE 02 46 1D C9 4A 
00000618,00 00 5F 00 00 00 00 00 
000001F0,7B 01 79 01 78 01 76 01 
00000565,50 20 66 02 00 02 D5 66 
00000153,00 B0 0B 00 00 FF 00 80 
000001F3,40 81 00 1B 42 7E 00 00 
000001F8,09 00 00 00 FE FF 00 00 
000001F0,7B 21 7B 01 75 01 76 01 
000001F5,00 00 00 00 80 51 3A 00 
00000316,41 00 B3 42 00 00 00 00 
00000336,D9 37 FE 02 3F 1D AF 4A 
00000545,00 4F 06 00 3B 00 00 56 
000001F0,7A 41 7B 01 78 01 76 01 
00000565,50 20 66 02 00 02 D5 66 
00000329,80 61 00 00 00 40 00 00 
0000061A,5A 1D 82 FE BF 06 02 82 
000001F5,00 00 00 00 80 61 2D 00 
00000153,00 B8 0B 00 00 FF 00 80 
000001F3,40 81 00 1B 02 7E 00 00 
000001F8,07 00 00 00 FE FF 00 00 
00000336,DE 37 FE 02 5E 1D BF 4A 
00000545,00 4F 06 00 3B 00 00 56 
00000565,50 20 66 02 00 02 D5 66 
000001F0,7C 61 7D 01 77 01 76 01 
00000153,00 B0 0B 00 00 FF 00 80 
000001F3,C0 80 00 19 82 7E 00 00 
000001F5,10 00 40 01 80 71 05 84 
000001F0,7C 01 7D 01 76 01 75 01 
00000316,41 00 C0 42 00 00 00 00 
00000545,00 4F 06 00 3B 00 00 56 
00000329,C0 61 00 00 00 40 00 00 
00000565,50 20 66 02 00 02 D5 66 
000001F3,40 81 00 17 42 7D 00 00 
000001F8,04 00 00 00 FE FF 00 00 
000001F5,10 00 40 01 80 81 00 00 
00000153,00 B0 0B 00 00 FF 00 80 
00000316,41 00 CC 42 00 00 00 00 
00000153,00 B8 0B 00 00 FF 00 80 
000001F8,04 00 00 00 FE FF 00 00 
00000545,00 A2 06 00 3B 00 00 56 
00000329,C0 61 00 00 00 40 00 00 
00000565,50 20 66 02 00 02 D5 66 
000001F5,10 00 40 01 80 91 00 00 
00000153,00 B0 0B 00 00 FF 00 80 
000001F3,C0 80 00 17 02 7D 00 00 
000001F8,04 00 00 00 FE FF 00 00 
000001F0,7C 61 7D 01 74 01 77 01 
00000316,41 00 D3 42 00 00 00 00 
00000545,00 A2 06 00 3B 00 00 55 
00000329,C0 61 00 00 00 40 00 00 
00000565,50 20 66 02 00 02 D5 66 
00000153,00 B0 0B 00 00 FF 00 80 
000001F8,04 00 00 00 FE FF 00 00 
000001F5,10 00 40 01 80 A1 00 00 
000001F0,7B 01 7C 01 76 01 77 01 
00000316,41 00 F9 42 00 00 00 00 
00000336,7D 37 FE 02 61 1D 81 4A 
00000545,00 A2 06 00 3B 00 00 55 
000001F0,7C 21 7E 01 77 01 79 01 
00000565,50 20 66 02 00 02 D5 66 
00000329,C0 61 00 00 00 40 00 00 
000001F5,10 00 40 01 80 B1 00 00 
00000153,00 B0 0B 00 00 FF 00 80 
000001F3,40 81 00 17 82 7D 00 00 
000001F8,05 00 00 00 FE FF 00 00 
00000316,41 00 F9 42 00 00 00 00 
00000336,68 37 FE 02 5A 1D 68 4A 
00000545,00 A2 06 00 3B 00 00 55 
00000565,50 20 66 02 00 02 D5 66 
000001F5,10 00 00 00 80 C1 00 00 
000001F0,7D 41 7F 01 76 01 76 01 
00000153,00 B8 0B 00 00 FF 00 80 
000001F8,05 00 00 00 FE FF 00 00 
000001F0,7D 61 7E 01 77 01 77 01 
00000316,41 00 19 43 00 00 00 00 
00000336,EE 37 FE 02 6E 1D 53 4A 
00000545,00 FB 06 00 3B 00 00 55 
00000565,50 20 66 02 00 02 D5 66 
000001F3,C0 80 00 16 02 7E 00 00 
000001F5,20 00 10 01 80 D1 00 00 
00000329,C0 61 00 00 00 40 00 00 
00000153,00 C0 0B 00 00 FF 00 80 
000001F3,C0 80 00 17 02 7E 00 00 
00000329,11 61 00 00 00 40 00 00 
00000545,00 FB 06 00 3B 00 00 55 
000001F0,81 21 80 01 79 01 76 01 
000001F5,20 00 10 01 80 E1 00 00 
00000565,50 20 66 02 00 02 D5 66 
00000153,00 C0 0B 00 00 FF 00 80 
000001F3,80 80 00 15 82 7D 00 00 
000001F8,05 00 00 00 FE FF 00 00 
000001F0,7C 41 7F 01 79 01 76 01 
00000316,41 00 46 43 00 00 00 00 
00000336,2B 37 FE 02 4C 1D 25 4A 
00000545,00 FB 06 00 3B 00 00 55 
00000329,11 61 00 00 00 40 00 00 
00000565,50 20 66 02 00 02 D5 66 
00000153,00 C0 0B 00 00 FF 00 80 
000001F8,05 00 00 00 FE FF 00 00 
000001F5,20 00 10 01 80 F1 9D 05 
00000316,41 00 59 43 00 00 00 00 
00000153,00 C0 0B 00 00 FF 00 80 
000001F5,20 00 10 01 80 01 25 00 
00000336,73 37 FE 02 53 1D 0B 4A 
00000545,00 FB 06 00 3B 00 00 55 
00000565,50 20 66 02 00 02 D5 66 
00000329,11 61 00 00 00 40 00 00 
00000153,00 B8 0B 00 00 FF 00 80 
000001F3,80 80 00 14 82 7E 00 00 
000001F8,04 00 00 00 FE FF 00 00 
000001F0,7E 21 80 01 76 01 79 01 
00000316,41 00 59 43 00 00 00 00 
00000336,30 37 FE 02 52 1D FC 49 
000001F5,20 00 10 01 80 11 00 00 
00000329,11 61 00 00 00 40 00 00 
00000565,50 20 66 02 00 02 D5 66 
00000153,00 C0 0B 00 00 FF 00 80 
000001F3,00 80 00 13 C2 7D 00 00 
000001F8,04 00 00 00 FE FF 00 00 
000001F0,80 41 7F 01 78 01 78 01 
000001F5,20 00 10 01 80 21 00 00 
00000329,11 61 00 00 00 40 00 00 
00000545,00 54 07 00 3B 00 00 55 
00000153,00 C8 0B 00 00 FF 00 80 
000001F8,04 00 00 00 FE FF 00 00 
00000316,41 00 80 43 00 00 00 00 
00000565,50 20 66 02 00 02 D5 66 
00000153,00 C8 0B 00 00 FF 00 80 
000001F3,00 80 00 15 82 7E 00 00 
000001F5,20 00 00 00 80 31 00 00 
00000316,41 00 99 43 00 00 00 00 
00000336,F2 36 FE 02 55 1D DD 49 
000001F0,7F 01 80 01 7A 01 79 01 
00000565,50 20 66 02 00 02 D5 66 
00000153,00 D0 0B 00 00 FF 00 80 
000001F3,00 80 00 15 82 7E 00 00 
000001F8,04 00 00 00 FE FF 00 00 
000001F0,80 21 82 01 79 01 7B 01 
000001F5,20 00 00 00 80 41 25 00 
00000316,41 00 CC 43 00 00 00 00 
00000336,07 37 FE 02 6A 1D DD 49 
00000545,00 54 07 00 3B 00 00 55 
00000329,62 61 00 00 00 40 00 00 
00000153,00 D0 0B 00 00 FF 00 80 
00000565,50 20 66 02 00 02 D5 66 
000001F0,81 41 81 01 7B 01 79 01 
000001F5,20 00 00 00 80 51 3A 00 
0000061F,00 FF 0B 00 40 00 00 00 
00000153,00 D0 0B 00 00 FF 00 80 
000001F3,80 80 00 15 C2 7D 00 00 
00000329,62 61 00 00 00 40 00 00 
00000545,00 54 07 00 3B 00 00 55 
000001F0,81 61 80 01 7B 01 79 01 
00000565,50 20 66 02 00 02 D5 66 
00000153,00 D0 0B 00 00 FF 00 80 
000001F3,80 80 00 14 42 7D 00 00 
000001F5,20 00 00 00 80 61 2C 00 
000001F0,82 01 83 01 7B 01 78 01 
00000316,41 00 F9 43 00 00 00 00 
00000545,00 AE 07 00 3B 00 00 55 
00000336,0C 37 FE 02 6B 1D B4 49 
00000329,62 61 00 00 00 40 00 00 
00000565,50 20 66 02 00 02 D5 66 
000001F0,82 21 82 01 7A 01 79 01 
000001F8,03 00 00 00 FE FF 00 00 
00000153,00 C8 0B 00 00 FF 00 80 
000001F5,20 00 00 00 80 71 06 85 
00000316,41 00 0C 44 00 00 00 00 
00000336,20 37 FE 02 72 1D A4 49 
000001F0,82 41 80 01 7D 01 7B 01 
000001F8,04 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 D6 66 
00000329,62 61 00 00 00 40 00 00 
000001F5,20 00 00 00 80 81 00 00 
00000153,00 E8 0B 00 00 FF 00 80 
000001F3,40 81 00 17 C2 7F 00 00 
000001F8,07 00 00 00 FE FF 00 00 
000001F0,81 61 80 01 7C 01 7E 01 
00000316,41 00 39 44 00 00 00 00 
00000545,00 AE 07 00 3B 00 00 55 
00000565,50 20 66 02 00 02 D6 66 
00000329,62 61 00 00 00 40 00 00 
00000153,00 E8 0B 00 00 FF 00 80 
000001F3,40 81 00 18 42 7F 00 00 
000001F5,20 00 00 00 80 91 3A 80 
000001F0,82 01 80 01 7D 01 7E 01 
00000316,41 00 40 44 00 00 00 00 
00000336,F2 36 FE 02 67 1D 6C 49 
00000545,00 AE 07 00 3B 00 00 55 
00000153,00 00 0C 00 00 FF 00 80 
00000565,50 20 66 02 00 02 D6 66 
00000329,62 61 00 00 00 40 00 00 
000001F5,20 00 00 00 80 A1 2C 80 
00000618,00 00 5F 00 00 00 00 00 
00000613,1E 57 1D 56 05 0C 33 00 
00000153,00 F8 0B 00 00 FF 00 80 
000001F3,C0 80 00 1B 02 7F 00 00 
000001F8,07 00 00 00 FE FF 00 00 
00000545,00 08 08 00 3B 00 00 55 
000001F0,81 41 81 01 7F 01 7E 01 
00000565,50 20 66 02 00 02 D6 66 
000001F5,20 00 00 00 80 B1 00 00 
00000153,00 20 0C 00 00 FF 00 80 
000001F8,08 00 00 00 FE FF 00 00 
000001F0,82 61 83 01 85 01 83 01 
00000316,41 00 66 44 00 00 00 00 
00000545,00 08 08 00 3B 00 00 55 
0000061A,5A 1D 82 FE BF 06 02 82 
00000329,80 61 00 00 00 40 00 00 
00000565,50 20 66 02 00 02 D6 66 
000001F8,08 00 00 00 FE FF 00 00 
00000153,00 10 0C 00 00 FF 00 80 
00000153,00 20 0C 00 00 FF 00 80 
000001F3,C0 80 00 20 42 7E 00 00 
00000329,80 61 00 00 00 40 00 00 
00000336,A5 36 FE 02 8B 1D 52 49 
000001F0,83 21 84 01 85 01 84 01 
000001F5,20 00 00 00 80 D1 74 80 
00000565,50 20 66 02 00 02 D6 66 
00000153,00 18 0C 00 00 FF 00 80 
000001F3,40 81 00 20 82 7D 00 00 
000001F8,08 00 00 00 FE FF 00 00 
000001F0,84 41 84 01 81 01 85 01 
00000316,41 00 80 44 00 00 00 00 
00000336,7C 36 FE 02 7C 1D 2E 49 
00000545,00 08 08 00 3B 00 00 55 
000001F5,20 00 00 00 80 E1 58 80 
00000329,80 61 00 00 00 40 00 00 
00000565,50 20 66 02 00 02 D6 66 
000001F3,40 81 00 1D 42 7F 00 00 
000001F8,0B 00 00 00 FE FF 00 00 
00000153,00 10 0C 00 00 FF 00 80 
00000316,41 00 79 44 00 00 00 00 
00000336,81 36 FE 02 8A 1D 24 49 
000001F0,85 01 FF 00 00 00 00 01 
00000316,41 00 8C 46 00 00 00 00 
00000545,00 13 0A 00 3B 00 00 55 
00000329,80 61 00 00 00 43 00 00 
00000565,50 20 66 02 00 02 D8 66 
000001F5,30 00 30 00 80 71 07 86 
00000153,00 60 0C 00 00 FF 00 80 
000001F8,03 00 00 00 FE FF 00 00 
000001F0,90 01 90 01 8C 01 8C 01 
00000316,41 00 99 46 00 00 00 00 
00000336,B4 35 FE 02 81 1D 0B 4A 
00000545,00 13 0A 00 3B 00 00 55 
00000153,00 58 0C 00 00 FF 00 80 
000001F5,30 00 30 00 80 81 76 00 
00000565,50 20 66 02 00 02 D8 66 
00000329,80 61 00 00 00 43 00 00 
00000153,00 58 0C 00 00 FF 00 80 
000001F3,C0 80 00 16 C2 7D 00 00 
000001F8,04 00 00 00 FE FF 00 00 
000001F0,90 41 91 01 8C 01 8B 01 
00000316,41 00 C0 46 00 00 00 00 
00000545,00 13 0A 00 3B 00 00 55 
000001F5,30 00 30 00 80 91 00 00 
00000329,80 61 00 00 00 43 00 00 
00000565,50 20 66 02 00 02 D8 66 
00000153,00 78 0C 00 00 FF 00 80 
000001F3,C0 80 00 19 82 7C 00 00 
000001F8,08 00 00 00 FE FF 00 00 
000001F0,91 61 91 01 8F 01 8F 01 
00000316,41 00 C0 46 00 00 00 00 
00000336,EC 35 FE 02 81 1D 25 4A 
000001F5,30 00 30 00 80 A1 00 00 
00000153,00 68 0C 00 00 FF 00 80 
000001F3,C0 80 00 19 42 7D 00 00 
00000565,50 20 66 02 00 02 D8 66 
00000329,80 61 00 00 00 43 00 00 
00000153,00 60 0C 00 00 FF 00 80 
000001F3,C0 80 00 16 42 7D 00 00 
000001F5,30 00 30 00 80 B1 00 00 
00000329,C0 61 00 00 00 00 00 01 
000001F8,04 00 00 00 FE FF 00 00 
000001F0,C8 21 C8 81 C6 01 C4 81 
00000316,41 00 0C 31 00 00 00 00 
00000336,E9 13 FE 02 FF 0F 66 1E 
000001F5,70 00 00 00 80 71 0B 8A 
00000565,50 20 66 02 00 02 C6 63 
00000545,00 51 21 00 3B 00 00 53 
00000153,00 30 0E 00 00 FF 00 80 
000001F8,04 00 00 00 FE FF 00 00 
000001F0,C8 41 C9 01 C6 01 C5 01 
00000316,41 00 13 31 00 00 00 00 
00000336,E9 13 FE 02 09 10 73 1E 
00000545,00 51 21 00 3B 00 00 53 
000001F5,70 00 00 00 80 81 00 00 
00000153,00 30 0E 00 00 FF 00 80 
00000565,50 20 66 02 00 02 C6 63 
000001F0,C8 61 C8 81 C6 01 C7 81 
00000613,1E 57 1D 57 05 CC 23 00 
00000618,00 00 5F 00 00 00 00 00 
00000615,C0 00 00 0A 00 00 00 00 
00000153,00 38 0E 00 00 FF 00 80 
000001F8,04 00 00 00 FE FF 00 00 
00000329,62 62 00 00 00 27 00 00 
00000545,00 51 21 00 3B 00 00 53 
000001F0,C8 01 C8 01 C7 01 C7 01 
00000565,50 20 66 02 00 02 C6 63 
00000153,00 38 0E 00 00 FF 00 80 
000001F3,40 00 00 FF 01 82 00 00 
000001F8,04 00 00 00 FE FF 00 00 
000001F5,70 00 00 00 80 A1 00 00 
00000316,41 00 06 31 00 00 00 00 
00000336,4D 14 FE 02 08 10 73 1E 
00000545,00 51 21 00 3B 00 00 53 
0000061A,5A 1D 82 7E BF F4 01 82 
000001F3,40 00 00 FF 41 81 00 00 
000001F8,04 00 00 00 FE FF 00 00 
000001F0,C9 21 C8 81 C7 01 C8 81 
000001F5,70 00 00 00 80 B1 00 00 
00000316,41 00 06 31 00 00 00 00 
000001F0,C8 61 C8 81 CC 01 C7 81 
00000336,57 14 FE 02 07 10 82 1E 
00000545,00 94 21 00 3B 00 00 53 
00000153,00 48 0E 00 00 FF 00 80 
00000565,50 20 66 02 00 02 C6 63 
00000153,00 40 0E 00 00 FF 00 80 
000001F3,40 00 00 01 C2 81 00 00 
000001F8,07 00 00 00 FE FF 00 00 
000001F0,C8 01 C8 01 C9 01 C7 01 
00000316,41 00 06 31 00 00 00 00 
00000336,5D 14 FE 02 0D 10 9C 1E 
00000545,00 94 21 00 3B 00 00 53 
00000329,80 62 00 00 00 27 00 00 
00000565,50 20 66 02 00 02 C6 63 
00000153,00 40 0E 00 00 FF 00 80 
000001F8,07 00 00 00 FE FF 00 00 
000001F0,C9 21 C8 81 CA 01 C7 81 
000001F5,70 00 00 00 80 D1 00 00 
00000316,41 00 06 31 00 00 00 00 
00000336,5D 14 FE 02 10 10 B1 1E 
00000153,00 40 0E 00 00 FF 00 80 
000001F3,00 00 00 FF C1 82 00 00 
000001F8,07 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 C6 63 
00000329,80 62 00 00 00 27 00 00 
000001F5,70 00 00 00 80 E1 00 00 
00000153,00 30 0E 00 00 FF 00 80 
000001F3,00 80 00 FE 41 82 00 00 
000001F8,06 00 00 00 FE FF 00 00 
00000316,41 00 19 31 00 00 00 00 
00000545,00 94 21 00 3B 00 00 53 
00000565,50 20 66 02 00 02 C6 63 
000001F0,C9 61 C9 81 C6 01 C7 81 
00000153,00 28 0E 00 00 FF 00 80 
000001F3,80 80 00 FC 41 81 00 00 
000001F8,0A 00 00 00 FE FF 00 00 
